index  confidence   rules
 403   1.000        ['name:zh-Hans', 'name:zh', 'bridge']=>['bridge:structure']
 404   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh']=>['bridge']
 405   1.000        ['bridge:structure', 'bridge']=>['name:zh-Hans', 'name:zh']
 406   1.000        ['name:zh-Hans', 'bridge']=>['bridge:structure', 'name:zh']
 407   1.000        ['bridge:structure', 'name:zh-Hans']=>['bridge', 'name:zh']
 408   1.000        ['bridge:structure', 'name:zh']=>['name:zh-Hans', 'bridge']
 409   1.000        ['bridge', 'name:zh']=>['bridge:structure', 'name:zh-Hans']
 410   1.000        ['name:zh-Hans', 'name:zh']=>['bridge:structure', 'bridge']
 411   1.000        ['name:zh-Hans']=>['bridge:structure', 'bridge', 'name:zh']
 412   1.000        ['bridge:structure']=>['name:zh-Hans', 'name:zh', 'bridge']
 413   1.000        ['bridge']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 414   1.000        ['name:zh']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 415   1.000        ['bridge', 'layer', 'name:zh']=>['name']
 416   1.000        ['bridge', 'name', 'layer']=>['name:zh']
 417   1.000        ['name:zh', 'name', 'layer']=>['bridge']
 418   1.000        ['name', 'layer']=>['bridge', 'name:zh']
 419   1.000        ['bridge', 'layer']=>['name', 'name:zh']
 420   1.000        ['layer', 'name:zh']=>['bridge', 'name']
 421   1.000        ['layer']=>['bridge', 'name', 'name:zh']
 422   1.000        ['bridge:structure', 'bridge', 'name:zh-Hant']=>['name:zh-Hans']
 423   1.000        ['bridge:structure', 'name:zh-Hans', 'bridge']=>['name:zh-Hant']
 424   1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant']=>['bridge:structure']
 425   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']=>['bridge']
 426   1.000        ['bridge:structure', 'name:zh-Hans']=>['bridge', 'name:zh-Hant']
 427   1.000        ['bridge:structure', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 428   1.000        ['name:zh-Hans', 'bridge']=>['bridge:structure', 'name:zh-Hant']
 429   1.000        ['bridge', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 430   1.000        ['name:zh-Hans', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 431   1.000        ['bridge:structure', 'bridge']=>['name:zh-Hans', 'name:zh-Hant']
 432   1.000        ['bridge:structure']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 433   1.000        ['name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 434   1.000        ['name:zh-Hans']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 435   1.000        ['bridge']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 436   1.000        ['bridge', 'name', 'layer']=>['name:zh-Hant']
 437   1.000        ['bridge', 'layer', 'name:zh-Hant']=>['name']
 438   1.000        ['name', 'layer', 'name:zh-Hant']=>['bridge']
 439   1.000        ['name', 'layer']=>['bridge', 'name:zh-Hant']
 440   1.000        ['bridge', 'layer']=>['name', 'name:zh-Hant']
 441   1.000        ['layer', 'name:zh-Hant']=>['bridge', 'name']
 442   1.000        ['layer']=>['bridge', 'name', 'name:zh-Hant']
 443   1.000        ['bridge', 'layer', 'name:zh']=>['name:zh-Hant']
 444   1.000        ['bridge', 'layer', 'name:zh-Hant']=>['name:zh']
 445   1.000        ['layer', 'name:zh', 'name:zh-Hant']=>['bridge']
 446   1.000        ['bridge', 'layer']=>['name:zh', 'name:zh-Hant']
 447   1.000        ['layer', 'name:zh-Hant']=>['bridge', 'name:zh']
 448   1.000        ['layer', 'name:zh']=>['bridge', 'name:zh-Hant']
 449   1.000        ['layer']=>['bridge', 'name:zh', 'name:zh-Hant']
 450   1.000        ['bridge', 'layer', 'name:zh']=>['name:zh-Hans']
 451   1.000        ['name:zh-Hans', 'layer', 'bridge']=>['name:zh']
 452   1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['bridge']
 453   1.000        ['bridge', 'layer']=>['name:zh-Hans', 'name:zh']
 454   1.000        ['name:zh-Hans', 'layer']=>['bridge', 'name:zh']
 455   1.000        ['layer', 'name:zh']=>['name:zh-Hans', 'bridge']
 456   1.000        ['layer']=>['name:zh-Hans', 'name:zh', 'bridge']
 457   1.000        ['bridge:structure', 'bridge', 'layer']=>['name:zh']
 458   1.000        ['bridge', 'layer', 'name:zh']=>['bridge:structure']
 459   1.000        ['bridge:structure', 'layer', 'name:zh']=>['bridge']
 460   1.000        ['bridge', 'layer']=>['bridge:structure', 'name:zh']
 461   1.000        ['bridge:structure', 'layer']=>['bridge', 'name:zh']
 462   1.000        ['layer', 'name:zh']=>['bridge:structure', 'bridge']
 463   1.000        ['layer']=>['bridge:structure', 'bridge', 'name:zh']
 464   1.000        ['bridge:structure', 'bridge', 'name:zh']=>['name']
 465   1.000        ['bridge:structure', 'bridge', 'name']=>['name:zh']
 466   1.000        ['bridge', 'name', 'name:zh']=>['bridge:structure']
 467   1.000        ['bridge:structure', 'name', 'name:zh']=>['bridge']
 468   1.000        ['bridge', 'name']=>['bridge:structure', 'name:zh']
 469   1.000        ['bridge:structure', 'name']=>['bridge', 'name:zh']
 470   1.000        ['bridge:structure', 'bridge']=>['name', 'name:zh']
 471   1.000        ['bridge:structure', 'name:zh']=>['bridge', 'name']
 472   1.000        ['name', 'name:zh']=>['bridge:structure', 'bridge']
 473   1.000        ['bridge', 'name:zh']=>['bridge:structure', 'name']
 474   1.000        ['bridge:structure']=>['bridge', 'name', 'name:zh']
 475   1.000        ['bridge']=>['bridge:structure', 'name', 'name:zh']
 476   1.000        ['name:zh']=>['bridge:structure', 'bridge', 'name']
 477   1.000        ['bridge:structure', 'name', 'layer']=>['name:zh-Hant']
 478   1.000        ['bridge:structure', 'layer', 'name:zh-Hant']=>['name']
 479   1.000        ['name', 'layer', 'name:zh-Hant']=>['bridge:structure']
 480   1.000        ['bridge:structure', 'layer']=>['name', 'name:zh-Hant']
 481   1.000        ['name', 'layer']=>['bridge:structure', 'name:zh-Hant']
 482   1.000        ['layer', 'name:zh-Hant']=>['bridge:structure', 'name']
 483   1.000        ['layer']=>['bridge:structure', 'name', 'name:zh-Hant']
 484   1.000        ['name', 'layer', 'name:zh-Hant']=>['name:zh-Hans']
 485   1.000        ['name:zh-Hans', 'name', 'layer']=>['name:zh-Hant']
 486   1.000        ['name:zh-Hans', 'layer', 'name:zh-Hant']=>['name']
 487   1.000        ['name:zh-Hans', 'layer']=>['name', 'name:zh-Hant']
 488   1.000        ['layer', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 489   1.000        ['name', 'layer']=>['name:zh-Hans', 'name:zh-Hant']
 490   1.000        ['layer']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 491   1.000        ['bridge:structure', 'bridge', 'name:zh']=>['name:zh-Hant']
 492   1.000        ['bridge:structure', 'bridge', 'name:zh-Hant']=>['name:zh']
 493   1.000        ['bridge', 'name:zh', 'name:zh-Hant']=>['bridge:structure']
 494   1.000        ['bridge:structure', 'name:zh', 'name:zh-Hant']=>['bridge']
 495   1.000        ['bridge:structure', 'bridge']=>['name:zh', 'name:zh-Hant']
 496   1.000        ['bridge', 'name:zh-Hant']=>['bridge:structure', 'name:zh']
 497   1.000        ['bridge:structure', 'name:zh-Hant']=>['bridge', 'name:zh']
 498   1.000        ['bridge:structure', 'name:zh']=>['bridge', 'name:zh-Hant']
 499   1.000        ['bridge', 'name:zh']=>['bridge:structure', 'name:zh-Hant']
 500   1.000        ['name:zh', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 501   1.000        ['name:zh-Hant']=>['bridge:structure', 'bridge', 'name:zh']
 502   1.000        ['bridge:structure']=>['bridge', 'name:zh', 'name:zh-Hant']
 503   1.000        ['bridge']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 504   1.000        ['name:zh']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 505   1.000        ['bridge:structure', 'name', 'name:zh']=>['name:zh-Hans']
 506   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh']=>['name']
 507   1.000        ['bridge:structure', 'name:zh-Hans', 'name']=>['name:zh']
 508   1.000        ['name:zh-Hans', 'name', 'name:zh']=>['bridge:structure']
 509   1.000        ['bridge:structure', 'name']=>['name:zh-Hans', 'name:zh']
 510   1.000        ['name:zh-Hans', 'name']=>['bridge:structure', 'name:zh']
 511   1.000        ['bridge:structure', 'name:zh-Hans']=>['name', 'name:zh']
 512   1.000        ['bridge:structure', 'name:zh']=>['name:zh-Hans', 'name']
 513   1.000        ['name', 'name:zh']=>['bridge:structure', 'name:zh-Hans']
 514   1.000        ['name:zh-Hans', 'name:zh']=>['bridge:structure', 'name']
 515   1.000        ['name:zh']=>['bridge:structure', 'name:zh-Hans', 'name']
 516   1.000        ['name:zh-Hans']=>['bridge:structure', 'name', 'name:zh']
 517   1.000        ['bridge:structure']=>['name:zh-Hans', 'name', 'name:zh']
 518   1.000        ['bridge:structure', 'name', 'name:zh-Hant']=>['name:zh-Hans']
 519   1.000        ['bridge:structure', 'name:zh-Hans', 'name']=>['name:zh-Hant']
 520   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']=>['name']
 521   1.000        ['name:zh-Hans', 'name', 'name:zh-Hant']=>['bridge:structure']
 522   1.000        ['bridge:structure', 'name:zh-Hans']=>['name', 'name:zh-Hant']
 523   1.000        ['bridge:structure', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 524   1.000        ['name:zh-Hans', 'name']=>['bridge:structure', 'name:zh-Hant']
 525   1.000        ['name', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 526   1.000        ['name:zh-Hans', 'name:zh-Hant']=>['bridge:structure', 'name']
 527   1.000        ['bridge:structure', 'name']=>['name:zh-Hans', 'name:zh-Hant']
 528   1.000        ['bridge:structure']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 529   1.000        ['name:zh-Hans']=>['bridge:structure', 'name', 'name:zh-Hant']
 530   1.000        ['name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name']
 531   1.000        ['bridge', 'name', 'layer']=>['name:zh-Hans']
 532   1.000        ['name:zh-Hans', 'layer', 'bridge']=>['name']
 533   1.000        ['name:zh-Hans', 'name', 'layer']=>['bridge']
 534   1.000        ['name', 'layer']=>['name:zh-Hans', 'bridge']
 535   1.000        ['name:zh-Hans', 'layer']=>['bridge', 'name']
 536   1.000        ['bridge', 'layer']=>['name:zh-Hans', 'name']
 537   1.000        ['layer']=>['name:zh-Hans', 'name', 'bridge']
 538   1.000        ['name:zh', 'name', 'layer']=>['name:zh-Hans']
 539   1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['name']
 540   1.000        ['name:zh-Hans', 'name', 'layer']=>['name:zh']
 541   1.000        ['name', 'layer']=>['name:zh-Hans', 'name:zh']
 542   1.000        ['name:zh-Hans', 'layer']=>['name', 'name:zh']
 543   1.000        ['layer', 'name:zh']=>['name:zh-Hans', 'name']
 544   1.000        ['layer']=>['name:zh-Hans', 'name', 'name:zh']
 545   1.000        ['bridge', 'name', 'name:zh-Hant']=>['name:zh-Hans']
 546   1.000        ['name:zh-Hans', 'name', 'bridge']=>['name:zh-Hant']
 547   1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant']=>['name']
 548   1.000        ['name:zh-Hans', 'name', 'name:zh-Hant']=>['bridge']
 549   1.000        ['name:zh-Hans', 'name']=>['bridge', 'name:zh-Hant']
 550   1.000        ['name:zh-Hans', 'bridge']=>['name', 'name:zh-Hant']
 551   1.000        ['name', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 552   1.000        ['name:zh-Hans', 'name:zh-Hant']=>['bridge', 'name']
 553   1.000        ['bridge', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 554   1.000        ['bridge', 'name']=>['name:zh-Hans', 'name:zh-Hant']
 555   1.000        ['bridge']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 556   1.000        ['name:zh-Hans']=>['bridge', 'name', 'name:zh-Hant']
 557   1.000        ['name:zh-Hant']=>['name:zh-Hans', 'name', 'bridge']
 558   1.000        ['bridge:structure', 'bridge', 'name']=>['name:zh-Hans']
 559   1.000        ['bridge:structure', 'name:zh-Hans', 'bridge']=>['name']
 560   1.000        ['name:zh-Hans', 'name', 'bridge']=>['bridge:structure']
 561   1.000        ['bridge:structure', 'name:zh-Hans', 'name']=>['bridge']
 562   1.000        ['bridge:structure', 'name']=>['name:zh-Hans', 'bridge']
 563   1.000        ['bridge:structure', 'name:zh-Hans']=>['bridge', 'name']
 564   1.000        ['bridge:structure', 'bridge']=>['name:zh-Hans', 'name']
 565   1.000        ['bridge', 'name']=>['bridge:structure', 'name:zh-Hans']
 566   1.000        ['name:zh-Hans', 'name']=>['bridge:structure', 'bridge']
 567   1.000        ['name:zh-Hans', 'bridge']=>['bridge:structure', 'name']
 568   1.000        ['bridge']=>['bridge:structure', 'name:zh-Hans', 'name']
 569   1.000        ['name:zh-Hans']=>['bridge:structure', 'bridge', 'name']
 570   1.000        ['bridge:structure']=>['name:zh-Hans', 'name', 'bridge']
 571   1.000        ['bridge:structure', 'bridge', 'name', 'name:zh']=>['name:zh-Hant']
 572   1.000        ['bridge:structure', 'bridge', 'name:zh', 'name:zh-Hant']=>['name']
 573   1.000        ['bridge:structure', 'bridge', 'name', 'name:zh-Hant']=>['name:zh']
 574   1.000        ['bridge', 'name', 'name:zh', 'name:zh-Hant']=>['bridge:structure']
 575   1.000        ['bridge:structure', 'name', 'name:zh', 'name:zh-Hant']=>['bridge']
 576   1.000        ['bridge:structure', 'bridge', 'name']=>['name:zh', 'name:zh-Hant']
 577   1.000        ['bridge', 'name', 'name:zh-Hant']=>['bridge:structure', 'name:zh']
 578   1.000        ['bridge:structure', 'name', 'name:zh-Hant']=>['bridge', 'name:zh']
 579   1.000        ['bridge:structure', 'bridge', 'name:zh-Hant']=>['name', 'name:zh']
 580   1.000        ['bridge:structure', 'name', 'name:zh']=>['bridge', 'name:zh-Hant']
 581   1.000        ['bridge:structure', 'bridge', 'name:zh']=>['name', 'name:zh-Hant']
 582   1.000        ['bridge:structure', 'name:zh', 'name:zh-Hant']=>['bridge', 'name']
 583   1.000        ['bridge', 'name', 'name:zh']=>['bridge:structure', 'name:zh-Hant']
 584   1.000        ['name', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 585   1.000        ['bridge', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name']
 586   1.000        ['bridge', 'name:zh']=>['bridge:structure', 'name', 'name:zh-Hant']
 587   1.000        ['bridge:structure', 'name:zh']=>['bridge', 'name', 'name:zh-Hant']
 588   1.000        ['bridge:structure', 'name:zh-Hant']=>['bridge', 'name', 'name:zh']
 589   1.000        ['name', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name:zh']
 590   1.000        ['bridge:structure', 'name']=>['bridge', 'name:zh', 'name:zh-Hant']
 591   1.000        ['bridge', 'name:zh-Hant']=>['bridge:structure', 'name', 'name:zh']
 592   1.000        ['bridge:structure', 'bridge']=>['name', 'name:zh', 'name:zh-Hant']
 593   1.000        ['bridge', 'name']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 594   1.000        ['name:zh', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name']
 595   1.000        ['name', 'name:zh']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 596   1.000        ['bridge:structure']=>['bridge', 'name', 'name:zh', 'name:zh-Hant']
 597   1.000        ['bridge']=>['bridge:structure', 'name', 'name:zh', 'name:zh-Hant']
 598   1.000        ['name:zh']=>['bridge:structure', 'bridge', 'name', 'name:zh-Hant']
 599   1.000        ['name:zh-Hant']=>['bridge:structure', 'bridge', 'name', 'name:zh']
 600   1.000        ['bridge', 'name', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans']
 601   1.000        ['name', 'name:zh-Hans', 'name:zh', 'bridge']=>['name:zh-Hant']
 602   1.000        ['name:zh-Hans', 'name:zh', 'bridge', 'name:zh-Hant']=>['name']
 603   1.000        ['name:zh-Hans', 'name', 'bridge', 'name:zh-Hant']=>['name:zh']
 604   1.000        ['name:zh-Hans', 'name', 'name:zh', 'name:zh-Hant']=>['bridge']
 605   1.000        ['name:zh-Hans', 'name', 'bridge']=>['name:zh', 'name:zh-Hant']
 606   1.000        ['bridge', 'name', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh']
 607   1.000        ['name:zh-Hans', 'name', 'name:zh-Hant']=>['bridge', 'name:zh']
 608   1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant']=>['name', 'name:zh']
 609   1.000        ['name:zh-Hans', 'name', 'name:zh']=>['bridge', 'name:zh-Hant']
 610   1.000        ['name:zh-Hans', 'name:zh', 'bridge']=>['name', 'name:zh-Hant']
 611   1.000        ['name', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 612   1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant']=>['bridge', 'name']
 613   1.000        ['bridge', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 614   1.000        ['bridge', 'name', 'name:zh']=>['name:zh-Hans', 'name:zh-Hant']
 615   1.000        ['bridge', 'name:zh']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 616   1.000        ['name:zh-Hans', 'name:zh']=>['bridge', 'name', 'name:zh-Hant']
 617   1.000        ['name:zh-Hans', 'name:zh-Hant']=>['bridge', 'name', 'name:zh']
 618   1.000        ['name', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh', 'bridge']
 619   1.000        ['name:zh-Hans', 'name']=>['bridge', 'name:zh', 'name:zh-Hant']
 620   1.000        ['bridge', 'name']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant']
 621   1.000        ['name', 'name:zh']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 622   1.000        ['name:zh-Hans', 'bridge']=>['name', 'name:zh', 'name:zh-Hant']
 623   1.000        ['bridge', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'name:zh']
 624   1.000        ['name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'bridge']
 625   1.000        ['name:zh-Hans']=>['bridge', 'name', 'name:zh', 'name:zh-Hant']
 626   1.000        ['bridge']=>['name:zh-Hans', 'name', 'name:zh', 'name:zh-Hant']
 627   1.000        ['name:zh-Hant']=>['name:zh-Hans', 'name', 'name:zh', 'bridge']
 628   1.000        ['name:zh']=>['name:zh-Hans', 'name', 'bridge', 'name:zh-Hant']
 629   1.000        ['bridge', 'layer', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans']
 630   1.000        ['name:zh-Hans', 'name:zh', 'bridge', 'layer']=>['name:zh-Hant']
 631   1.000        ['name:zh-Hans', 'layer', 'bridge', 'name:zh-Hant']=>['name:zh']
 632   1.000        ['name:zh-Hans', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge']
 633   1.000        ['name:zh-Hans', 'layer', 'bridge']=>['name:zh', 'name:zh-Hant']
 634   1.000        ['bridge', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh']
 635   1.000        ['name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge', 'name:zh']
 636   1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['bridge', 'name:zh-Hant']
 637   1.000        ['layer', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 638   1.000        ['bridge', 'layer', 'name:zh']=>['name:zh-Hans', 'name:zh-Hant']
 639   1.000        ['layer', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh', 'bridge']
 640   1.000        ['name:zh-Hans', 'layer']=>['bridge', 'name:zh', 'name:zh-Hant']
 641   1.000        ['bridge', 'layer']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant']
 642   1.000        ['layer', 'name:zh']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 643   1.000        ['layer']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge']
 644   1.000        ['bridge', 'name', 'name:zh', 'layer']=>['name:zh-Hans']
 645   1.000        ['name:zh-Hans', 'name:zh', 'bridge', 'layer']=>['name']
 646   1.000        ['name:zh-Hans', 'name', 'bridge', 'layer']=>['name:zh']
 647   1.000        ['name:zh-Hans', 'name', 'name:zh', 'layer']=>['bridge']
 648   1.000        ['bridge', 'name', 'layer']=>['name:zh-Hans', 'name:zh']
 649   1.000        ['name:zh-Hans', 'name', 'layer']=>['bridge', 'name:zh']
 650   1.000        ['name:zh-Hans', 'layer', 'bridge']=>['name', 'name:zh']
 651   1.000        ['layer', 'name', 'name:zh']=>['name:zh-Hans', 'bridge']
 652   1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['bridge', 'name']
 653   1.000        ['bridge', 'layer', 'name:zh']=>['name:zh-Hans', 'name']
 654   1.000        ['name:zh-Hans', 'layer']=>['bridge', 'name', 'name:zh']
 655   1.000        ['name', 'layer']=>['name:zh-Hans', 'name:zh', 'bridge']
 656   1.000        ['bridge', 'layer']=>['name:zh-Hans', 'name', 'name:zh']
 657   1.000        ['layer', 'name:zh']=>['name:zh-Hans', 'name', 'bridge']
 658   1.000        ['layer']=>['name:zh-Hans', 'name', 'name:zh', 'bridge']
 659   1.000        ['bridge', 'name', 'name:zh', 'layer']=>['name:zh-Hant']
 660   1.000        ['bridge', 'layer', 'name:zh', 'name:zh-Hant']=>['name']
 661   1.000        ['bridge', 'name', 'layer', 'name:zh-Hant']=>['name:zh']
 662   1.000        ['layer', 'name', 'name:zh', 'name:zh-Hant']=>['bridge']
 663   1.000        ['bridge', 'name', 'layer']=>['name:zh', 'name:zh-Hant']
 664   1.000        ['name', 'layer', 'name:zh-Hant']=>['bridge', 'name:zh']
 665   1.000        ['bridge', 'layer', 'name:zh-Hant']=>['name', 'name:zh']
 666   1.000        ['layer', 'name', 'name:zh']=>['bridge', 'name:zh-Hant']
 667   1.000        ['bridge', 'layer', 'name:zh']=>['name', 'name:zh-Hant']
 668   1.000        ['layer', 'name:zh', 'name:zh-Hant']=>['bridge', 'name']
 669   1.000        ['layer', 'name:zh']=>['bridge', 'name', 'name:zh-Hant']
 670   1.000        ['layer', 'name:zh-Hant']=>['bridge', 'name', 'name:zh']
 671   1.000        ['name', 'layer']=>['bridge', 'name:zh', 'name:zh-Hant']
 672   1.000        ['bridge', 'layer']=>['name', 'name:zh', 'name:zh-Hant']
 673   1.000        ['layer']=>['bridge', 'name', 'name:zh', 'name:zh-Hant']
 674   1.000        ['bridge:structure', 'bridge', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans']
 675   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh', 'bridge']=>['name:zh-Hant']
 676   1.000        ['bridge:structure', 'name:zh-Hans', 'bridge', 'name:zh-Hant']=>['name:zh']
 677   1.000        ['name:zh-Hans', 'name:zh', 'bridge', 'name:zh-Hant']=>['bridge:structure']
 678   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh', 'name:zh-Hant']=>['bridge']
 679   1.000        ['bridge:structure', 'name:zh-Hans', 'bridge']=>['name:zh', 'name:zh-Hant']
 680   1.000        ['bridge:structure', 'bridge', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh']
 681   1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant']=>['bridge:structure', 'name:zh']
 682   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']=>['bridge', 'name:zh']
 683   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh']=>['bridge', 'name:zh-Hant']
 684   1.000        ['bridge:structure', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 685   1.000        ['name:zh-Hans', 'name:zh', 'bridge']=>['bridge:structure', 'name:zh-Hant']
 686   1.000        ['bridge', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 687   1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 688   1.000        ['bridge:structure', 'bridge', 'name:zh']=>['name:zh-Hans', 'name:zh-Hant']
 689   1.000        ['name:zh-Hans', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name:zh']
 690   1.000        ['bridge:structure', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh', 'bridge']
 691   1.000        ['bridge:structure', 'name:zh-Hans']=>['bridge', 'name:zh', 'name:zh-Hant']
 692   1.000        ['bridge:structure', 'bridge']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant']
 693   1.000        ['bridge:structure', 'name:zh']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 694   1.000        ['bridge', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 695   1.000        ['name:zh-Hans', 'bridge']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 696   1.000        ['name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 697   1.000        ['name:zh-Hans', 'name:zh']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 698   1.000        ['bridge', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 699   1.000        ['bridge:structure']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge']
 700   1.000        ['bridge']=>['bridge:structure', 'name:zh-Hans', 'name:zh', 'name:zh-Hant']
 701   1.000        ['name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name:zh', 'bridge']
 702   1.000        ['name:zh']=>['bridge:structure', 'name:zh-Hans', 'bridge', 'name:zh-Hant']
 703   1.000        ['name:zh-Hans']=>['bridge:structure', 'bridge', 'name:zh', 'name:zh-Hant']
 704   1.000        ['bridge:structure', 'bridge', 'name', 'name:zh']=>['name:zh-Hans']
 705   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh', 'bridge']=>['name']
 706   1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'bridge']=>['name:zh']
 707   1.000        ['name', 'name:zh-Hans', 'name:zh', 'bridge']=>['bridge:structure']
 708   1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'name:zh']=>['bridge']
 709   1.000        ['bridge:structure', 'bridge', 'name']=>['name:zh-Hans', 'name:zh']
 710   1.000        ['name:zh-Hans', 'name', 'bridge']=>['bridge:structure', 'name:zh']
 711   1.000        ['bridge:structure', 'name:zh-Hans', 'name']=>['bridge', 'name:zh']
 712   1.000        ['bridge:structure', 'name:zh-Hans', 'bridge']=>['name', 'name:zh']
 713   1.000        ['bridge:structure', 'name', 'name:zh']=>['name:zh-Hans', 'bridge']
 714   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh']=>['bridge', 'name']
 715   1.000        ['bridge:structure', 'bridge', 'name:zh']=>['name:zh-Hans', 'name']
 716   1.000        ['bridge', 'name', 'name:zh']=>['bridge:structure', 'name:zh-Hans']
 717   1.000        ['name:zh-Hans', 'name', 'name:zh']=>['bridge:structure', 'bridge']
 718   1.000        ['name:zh-Hans', 'name:zh', 'bridge']=>['bridge:structure', 'name']
 719   1.000        ['bridge:structure', 'name:zh-Hans']=>['bridge', 'name', 'name:zh']
 720   1.000        ['name:zh-Hans', 'name']=>['bridge:structure', 'bridge', 'name:zh']
 721   1.000        ['bridge:structure', 'name']=>['name:zh-Hans', 'name:zh', 'bridge']
 722   1.000        ['bridge', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name']
 723   1.000        ['name:zh-Hans', 'bridge']=>['bridge:structure', 'name', 'name:zh']
 724   1.000        ['bridge', 'name']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 725   1.000        ['name:zh-Hans', 'name:zh']=>['bridge:structure', 'bridge', 'name']
 726   1.000        ['name', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'bridge']
